id_venta,fecha_pedido,fecha_envio,nombre_cliente,apellido_cliente,correo_cliente,telefono_cliente,nacionalidad_cliente,vendedor,producto,cantidad,monto,impuesto,tipo_tarjeta,no_tarjeta
64,2024-11-18,2024-08-08,Merle,Giampietro,mgiampietro1r@va.gov,2813609910,United States,77-1965576,"Pasta - Fettuccine, Dry",7,5432,0.192,mastercard,5108759844528365
65,2024-06-26,2023-12-22,Ned,Cleevely,ncleevely1s@ftc.gov,7024251437,United States,27-7801766,Muffin - Mix - Bran And Maple 15l,5,14105,0.975,mastercard,5048374945735571
66,2024-02-01,2024-01-22,Audrey,Giorgietto,agiorgietto1t@nyu.edu,5585844925,Mexico,15-2318490,Nantucket - Kiwi Berry Cktl.,9,8108,0.62,mastercard,5048372739592620
67,2024-03-14,2024-01-29,Earl,Reast,ereast1u@springer.com,3321461608,Colombia,97-1407392,Beer - Guiness,9,7420,0.458,mastercard,5108759872766697
68,2024-07-13,2024-05-04,Fredric,Crosetto,fcrosetto1v@cnet.com,4029052638,United States,04-7088264,Lotus Leaves,7,8441,0.476,mastercard,5048371977740289
69,2024-10-14,2024-04-09,Jason,Bourdas,jbourdas1w@posterous.com,6986442524,Mexico,33-9247082,"Tendrils - Baby Pea, Organic",5,13804,0.394,mastercard,5108751836216794
70,2024-04-19,2024-05-08,Nicole,Attridge,nattridge1x@businessweek.com,8168178670,United States,85-1089220,"Stock - Veal, Brown",6,13342,0.476,mastercard,5048379733205547
71,2024-03-13,2024-01-01,Tedda,Bhatia,tbhatia1y@state.gov,6049846495,Mexico,24-8238298,Molasses - Fancy,6,7628,0.636,mastercard,5048375445636268
72,2024-06-13,2024-10-25,Melanie,Hazeldine,mhazeldine1z@ca.gov,7227601127,Colombia,78-5368317,Beer - Blue Light,4,8458,0.199,mastercard,5048375773716161
73,2024-08-08,2024-04-29,Marja,Dunbavin,mdunbavin20@army.mil,7196773725,United States,65-8990277,Sloe Gin - Mcguinness,1,12142,0.958,mastercard,5108750469485411
74,2024-01-01,2024-04-16,Jaine,Abson,jabson21@hhs.gov,9134035357,United States,38-7030185,Pepper - Cayenne,6,6013,0.849,mastercard,5108752615607120
75,2024-05-12,2024-03-26,Sergio,Josovich,sjosovich22@techcrunch.com,2053232826,United States,99-4094901,"Lamb - Leg, Diced",6,9141,0.646,mastercard,5108756825620674
76,2024-04-30,2024-04-07,Dugald,Isted,disted23@nbcnews.com,4523207588,Colombia,14-8312422,Kiwano,9,9892,0.026,mastercard,5048376602231026
77,2024-01-20,2024-01-25,Skylar,Scholer,sscholer24@hhs.gov,3136112288,United States,73-7638593,"Wine - White, Schroder And Schyl",7,9247,0.013,mastercard,5048377109476478
78,2024-05-31,2024-08-10,Indira,Syncke,isyncke25@domainmarket.com,2818670548,United States,35-6126375,Cake - Bande Of Fruit,7,5122,0.773,mastercard,5048377087638305
79,2024-07-18,2024-10-15,Mela,Bendin,mbendin26@wikimedia.org,6242310576,Mexico,73-1937833,"Trout - Hot Smkd, Dbl Fillet",1,3911,0.101,mastercard,5108755339535279
80,2024-07-15,2023-12-19,Armstrong,Bentke,abentke27@google.fr,9045164558,United States,25-0830003,Green Scrubbie Pad H.duty,1,6849,0.7,mastercard,5048373734037785
81,2024-03-21,2024-10-17,Remy,de Tocqueville,rdetocqueville28@rediff.com,2354429987,Mexico,91-1361758,"Wine - Red, Mouton Cadet",8,10442,0.17,mastercard,5108751577997784
82,2024-07-22,2024-10-29,Arne,Westell,awestell29@nytimes.com,4343683687,United States,64-9432037,Longos - Chicken Caeser Salad,2,5843,0.332,mastercard,5048374510143516
83,2024-05-29,2024-01-01,Matthiew,Petz,mpetz2a@webmd.com,2108438055,United States,12-0301057,Beef Cheek Fresh,8,5666,0.082,mastercard,5048370644728677
84,2024-06-02,2024-04-08,Burl,McCheyne,bmccheyne2b@answers.com,6317290472,Italy,04-1781862,Longos - Assorted Sandwich,6,4664,0.8,mastercard,5048373635823754
85,2024-11-29,2024-09-08,Goddart,Ogelsby,gogelsby2c@admin.ch,2993660675,Dominican Republic,70-8572197,Lamb Rack - Ontario,5,4143,0.327,mastercard,5048371391146063
86,2024-08-06,2024-07-26,Sandro,Franciottoi,sfranciottoi2d@drupal.org,3185338327,United States,10-0019811,Trout Rainbow Whole,6,13633,0.787,mastercard,5048379665716586
87,2024-11-25,2024-01-31,Dillie,Tiddeman,dtiddeman2e@reverbnation.com,9275931094,Colombia,32-7274154,Coffee Cup 8oz 5338cd,1,7816,0.259,mastercard,5108751903796728
88,2024-03-17,2024-06-24,Andy,Leechman,aleechman2f@zimbio.com,5997309164,Colombia,44-6549641,Rice Paper,2,7249,0.625,mastercard,5108752735383735
89,2024-11-23,2024-03-14,Brigit,McKie,bmckie2g@multiply.com,8298315721,Colombia,93-6058074,Cauliflower,9,7953,0.781,mastercard,5108758143501487
90,2024-01-01,2024-06-20,Gare,Spradbrow,gspradbrow2h@patch.com,4069961575,Mexico,80-2822904,True - Vue Containers,1,4982,0.001,mastercard,5108757369104836
91,2024-05-30,2024-11-09,Dionis,Rayer,drayer2i@nymag.com,9549896473,Colombia,23-0714269,Pepper - Red Thai,1,4069,0.327,mastercard,5108750411061930
92,2024-07-07,2024-08-17,Wyatt,Tingey,wtingey2j@blogspot.com,1577604097,Mexico,30-9696679,Whmis Spray Bottle Graduated,3,8267,0.031,mastercard,5048374638844540
93,2024-04-01,2024-01-05,Carine,Parysiak,cparysiak2k@fastcompany.com,3238378718,United States,36-5333346,Wine - Cabernet Sauvignon,10,5259,0.658,mastercard,5108759115360811
94,2024-09-14,2024-03-21,Basile,Kobsch,bkobsch2l@state.tx.us,6034412368,Colombia,90-3763598,Wine - Alsace Gewurztraminer,8,6440,0.244,mastercard,5048370253725345
95,2024-06-25,2024-08-26,Ansel,Habershon,ahabershon2m@businesswire.com,7276264502,United States,66-1008276,Teriyaki Sauce,5,6798,0.176,mastercard,5048378484893931
96,2024-05-17,2024-03-27,Nehemiah,Coverly,ncoverly2n@twitpic.com,7636746909,Mexico,81-2555816,Alize Sunset,2,8815,0.864,mastercard,5048377065845740
97,2024-03-18,2024-03-16,Orsola,Tregenna,otregenna2o@github.com,2147488296,United States,75-8118408,"Pepsi, 355 Ml",8,10808,0.862,mastercard,5048372419081068
98,2024-08-22,2024-05-31,Irita,Tumioto,itumioto2p@domainmarket.com,2995665648,Italy,59-6399780,Chicken - Bones,5,12071,0.258,mastercard,5048371515310447
99,2024-02-22,2024-03-02,Mendel,Roose,mroose2q@google.nl,6027459590,United States,85-1089220,Carbonated Water - Blackberry,9,11278,0.768,mastercard,5108756107840719
100,2024-11-19,2024-10-13,Rebecka,Attwater,rattwater2r@blog.com,7345403148,Mexico,10-0019811,Bread - Granary Small Pull,3,12053,0.113,mastercard,5048376816034182
1,2024-10-18,2024-05-26,Antoni,Cana,acana0@about.com,9152687016,United States,93-3232477,Langers - Ruby Red Grapfruit,8,11185,0.447,mastercard,5108758057162524
2,2024-05-15,2024-01-11,Sal,Brims,sbrims1@ucla.edu,1313753210,Mexico,53-5598738,Mushroom - Lg - Cello,10,3882,0.173,mastercard,5048377473874407
3,2024-04-20,2024-01-18,Jud,Froggatt,jfroggatt2@loc.gov,8164161991,United States,58-3268041,Clam - Cherrystone,3,5542,0.18,mastercard,5108757132363818
4,2024-11-09,2024-02-24,Cliff,Thrush,cthrush3@ucoz.com,5717984849,Italy,70-8330847,Oats Large Flake,9,11771,0.83,mastercard,5108758906028512
5,2024-08-21,2024-05-18,Alis,Mossdale,amossdale4@berkeley.edu,4609071341,Mexico,97-1407392,"Yogurt - Strawberry, 175 Gr",5,13322,0.312,mastercard,5108758568577434
6,2024-04-24,2024-03-29,Clarinda,Feacham,cfeacham5@google.pl,8436401297,Dominican Republic,13-3806571,"Turkey - Whole, Fresh",6,3692,0.335,mastercard,5048378418680685
7,2024-04-15,2024-11-14,August,Barbrook,abarbrook6@un.org,7133764164,United States,12-1404658,"Beef - Bones, Cut - Up",6,13579,0.547,mastercard,5108750028003416
8,2024-01-15,2024-03-31,Dorrie,Poore,dpoore7@cocolog-nifty.com,3385386548,Colombia,36-5333346,Hot Choc Vending,9,4584,0.415,mastercard,5108759928072702
9,2024-08-30,2024-06-11,Pris,Edmundson,pedmundson8@oracle.com,3165700768,United States,81-2555816,Sea Bass - Whole,3,8816,0.812,mastercard,5108756392963770
10,2024-08-31,2024-03-09,Joela,Da Costa,jdacosta9@state.tx.us,7228398938,Colombia,44-3135439,"Tortillas - Flour, 8",5,13295,0.493,mastercard,5048373948156900
11,2024-02-20,2024-03-25,Rolf,Cotillard,rcotillarda@nydailynews.com,3553248871,Colombia,14-7026110,Jolt Cola,10,13105,0.677,mastercard,5048375321633314
12,2024-09-17,2023-12-24,Anne-corinne,Bawme,abawmeb@biblegateway.com,6144500068,United States,24-8238298,Foam Dinner Plate,5,12654,0.164,mastercard,5108759314093346
13,2024-02-09,2024-02-14,Yelena,Solloway,ysollowayc@youtu.be,9211994918,Colombia,40-5159364,Clams - Canned,6,5188,0.674,mastercard,5108752230287597
14,2024-05-26,2023-12-08,Del,O'Gormally,dogormallyd@thetimes.co.uk,2749479057,Colombia,78-9151673,Soup Campbells Turkey Veg.,2,6219,0.668,mastercard,5048379267416171
15,2024-09-26,2024-08-12,Nomi,Ashburner,nashburnere@seesaa.net,9514469878,United States,93-3232477,Pimento - Canned,7,4756,0.197,mastercard,5108750257030460
16,2024-08-24,2024-04-29,Coletta,Blanshard,cblanshardf@discovery.com,2403987671,Colombia,52-7669688,Canadian Emmenthal,7,7063,0.467,mastercard,5108752434044901
17,2024-02-16,2024-04-21,Krystyna,Caron,kcarong@samsung.com,8754357569,Colombia,79-3781698,Goldschalger,10,5080,0.973,mastercard,5108750886297928
18,2024-04-18,2024-07-23,Celle,Butson,cbutsonh@nymag.com,1306279301,Colombia,37-8092889,Puree - Strawberry,1,13546,0.913,mastercard,5048378096528099
19,2024-02-14,2024-02-19,Tiebout,Stainsby,tstainsbyi@smugmug.com,5259308684,Mexico,21-0517711,"Veal - Leg, Provimi - 50 Lb Max",10,6007,0.555,mastercard,5048379598742154
20,2024-07-04,2024-03-17,Cal,Meatcher,cmeatcherj@moonfruit.com,2245289604,Mexico,98-6095003,"Pasta - Shells, Medium, Dry",3,13677,0.699,mastercard,5048376568593666
21,2024-07-03,2024-05-26,Adaline,Ablett,aablettk@wordpress.com,3298204604,Colombia,78-9151673,Wine - Barolo Fontanafredda,10,5085,0.412,mastercard,5048378266894867
22,2024-11-04,2024-07-31,Kerrin,Leng,klengl@sourceforge.net,4693707834,United States,32-7274154,Cookie Dough - Peanut Butter,9,8136,0.683,mastercard,5048371832641094
23,2024-10-06,2024-11-06,Luise,Galbreth,lgalbrethm@huffingtonpost.com,9153090020,United States,97-6655926,"Trout - Rainbow, Frozen",7,11279,0.547,mastercard,5048371888565288
24,2024-11-01,2024-04-13,Ede,Duckwith,educkwithn@yahoo.co.jp,3323205758,Mexico,82-1705092,Glove - Cutting,10,8869,0.434,mastercard,5108757437418515
25,2024-09-03,2024-11-18,Orazio,Suerz,osuerzo@ning.com,7745305573,Mexico,70-8572197,Wonton Wrappers,8,7281,0.732,mastercard,5108751650841834
26,2024-02-16,2024-07-31,Marnia,Bosche,mboschep@woothemes.com,2037032531,United States,04-2721911,Arizona - Plum Green Tea,6,5704,0.178,mastercard,5108757704112320
27,2024-05-24,2024-01-02,Heall,Batthew,hbatthewq@sphinn.com,7579653429,United States,50-9573003,Bread - 10 Grain Parisian,6,11098,0.629,mastercard,5048377077351232
28,2024-01-24,2024-08-19,Linda,Bladder,lbladderr@msu.edu,9159120555,United States,36-7630517,Mince Meat - Filling,6,10568,0.106,mastercard,5048370723860268
29,2024-10-18,2023-12-07,Charlean,Cawthera,ccawtheras@skyrock.com,8813412900,Colombia,90-3763598,Water - Tonic,2,4338,0.874,mastercard,5048370631306537
30,2024-03-14,2024-04-08,Judon,Tims,jtimst@army.mil,7731710625,United States,51-3662457,Longos - Chicken Cordon Bleu,1,8479,0.444,mastercard,5108757724548123
31,2024-06-11,2024-09-24,Ines,Percifer,iperciferu@freewebs.com,2774328913,Mexico,25-0830003,Skirt - 24 Foot,3,3186,0.787,mastercard,5108754272551526
32,2024-11-03,2024-10-19,Maddy,Heake,mheakev@deliciousdays.com,2004477467,Colombia,71-5393627,"Champagne - Brights, Dry",2,3397,0.859,mastercard,5048376809702498
33,2024-04-16,2024-08-16,Marten,Critch,mcritchw@wikipedia.org,1544533893,Colombia,25-0830003,Bread Ww Cluster,9,9211,0.022,mastercard,5108758419701332
34,2024-06-24,2023-12-16,Bennie,Domanek,bdomanekx@hc360.com,1829122326,Mexico,33-9247082,Mint - Fresh,9,5727,0.706,mastercard,5108758733775517
35,2024-09-05,2024-03-01,Mirelle,McNabb,mmcnabby@sitemeter.com,7639023619,United States,08-3359811,"Trout - Hot Smkd, Dbl Fillet",5,5822,0.2,mastercard,5108751072831561
36,2024-01-07,2024-02-20,Abdel,Kemshell,akemshellz@usgs.gov,8589750008,United States,95-3931114,"Lobster - Baby, Boiled",1,6057,0.515,mastercard,5108759164024953
37,2024-09-16,2024-08-13,Durant,Ortiger,dortiger10@artisteer.com,5946900683,Colombia,97-1407392,"Beer - Alexander Kieths, Pale Ale",4,7633,0.666,mastercard,5108751447338623
38,2024-10-09,2024-05-08,Van,Dusting,vdusting11@sakura.ne.jp,7171587004,United States,50-3148448,"Wine - Red, Cooking",8,8803,0.024,mastercard,5048377244199282
39,2024-10-31,2024-10-31,Shayne,Elms,selms12@woothemes.com,1861631897,Colombia,81-7606557,Dried Cranberries,2,3771,0.61,mastercard,5108759151930105
40,2024-10-15,2024-05-31,Ronda,Foley,rfoley13@phpbb.com,3037630177,United States,85-2993638,Haggis,1,8766,0.702,mastercard,5108750481159978
41,2024-02-16,2024-07-18,Polly,Clausius,pclausius14@shareasale.com,3344859605,Colombia,62-4197235,Beef - Inside Round,9,10928,0.962,mastercard,5108759699937901
42,2024-01-17,2024-08-29,Man,Slavin,mslavin15@wikimedia.org,1019578824,Colombia,98-6095003,"Fish - Base, Bouillion",4,6637,0.448,mastercard,5108750801360728
43,2024-10-13,2024-03-17,Nealy,Jerg,njerg16@cmu.edu,6921746866,Colombia,90-3763598,Rice - Sushi,2,8216,0.689,mastercard,5048374366371591
44,2024-04-05,2024-05-26,Nikolaos,Ollerhad,nollerhad17@marriott.com,6969714945,Mexico,47-9054500,"Coconut - Creamed, Pure",8,5896,0.185,mastercard,5048378888261677
45,2024-02-19,2024-11-16,Michel,Winear,mwinear18@scientificamerican.com,9738888563,United States,56-6267907,"Marsala - Sperone, Fine, D.o.c.",3,4228,0.868,mastercard,5108754693466585
46,2024-09-07,2024-09-29,Marieann,Worrall,mworrall19@wordpress.org,5552244039,Colombia,31-2236475,Muffins - Assorted,8,9454,0.71,mastercard,5048379314509622
47,2024-02-24,2024-06-13,Yves,Echalie,yechalie1a@so-net.ne.jp,2898778855,Colombia,18-4526273,Turkey Tenderloin Frozen,6,11150,0.042,mastercard,5108753026418313
48,2024-09-07,2024-08-07,Georgina,Costain,gcostain1b@shinystat.com,5972504398,Mexico,43-5553068,Pepper - Orange,2,10186,0.176,mastercard,5108757817617660
49,2024-06-11,2023-12-27,Ivette,Kleinsinger,ikleinsinger1c@pen.io,6508182798,United States,29-0623737,Foil - Round Foil,7,13757,0.936,mastercard,5108752871990640
50,2024-03-21,2024-07-21,Simon,Usher,susher1d@blinklist.com,5827800009,Colombia,59-6399780,Pears - Fiorelle,8,6240,0.439,mastercard,5048372824871285
51,2024-07-10,2024-04-10,Marta,Halliday,mhalliday1e@businessinsider.com,9738541565,United States,66-1008276,Syrup - Monin - Passion Fruit,7,13055,0.033,mastercard,5108751255860544
52,2024-06-16,2024-08-08,Nettle,Gahan,ngahan1f@tuttocitta.it,3155193688,United States,81-7606557,Coffee - Hazelnut Cream,8,5648,0.974,mastercard,5108754323700601
53,2024-04-05,2024-07-26,Sebastiano,Powis,spowis1g@51.la,3192956904,United States,85-1089220,Wine - Toasted Head,7,5787,0.622,mastercard,5108754815373990
54,2024-04-30,2024-09-11,Hermine,Trewartha,htrewartha1h@ebay.com,2063417356,United States,90-6094406,Beans - Fine,6,13617,0.793,mastercard,5048374579933062
55,2024-11-20,2024-05-28,Sunshine,Glencross,sglencross1i@aboutads.info,2697788212,United States,05-6134170,Oil - Hazelnut,8,3973,0.631,mastercard,5048379498718593
56,2024-10-08,2024-10-01,Jolene,Oxenford,joxenford1j@unc.edu,6908900793,Mexico,60-2972643,Cheese - Montery Jack,6,9976,0.555,mastercard,5048377422416813
57,2024-03-19,2024-11-06,Zenia,O'Loinn,zoloinn1k@un.org,1574614968,Colombia,77-1965576,Creme De Banane - Marie,3,5553,0.081,mastercard,5108756735193366
58,2024-08-13,2024-04-09,Allissa,MacNelly,amacnelly1l@upenn.edu,8013093810,United States,73-7638593,Catfish - Fillets,3,4943,0.58,mastercard,5048370473336220
59,2024-02-07,2024-07-14,Hillyer,Winscomb,hwinscomb1m@skype.com,3059124687,United States,34-2007879,Trueblue - Blueberry Cranberry,10,12574,0.263,mastercard,5048371418297881
60,2024-05-01,2024-02-11,Louis,Gosart,lgosart1n@ezinearticles.com,4048186221,United States,82-8733224,Beer - Camerons Cream Ale,6,8585,0.878,mastercard,5048376241259883
61,2024-10-23,2024-06-11,Carole,Doumer,cdoumer1o@ucla.edu,8806320105,Colombia,16-5172594,Veal - Inside,6,14231,0.148,mastercard,5048371517607758
62,2024-08-16,2024-06-03,Alicea,Burwin,aburwin1p@fda.gov,6514494265,United States,89-4372466,Onions Granulated,7,14149,0.056,mastercard,5108759429732259
63,2024-04-12,2024-02-08,Kyle,Pickle,kpickle1q@wp.com,9147893645,United States,10-0019811,Macaroons - Homestyle Two Bit,6,3875,0.671,mastercard,5108756765746141
64,2024-10-01,2024-04-28,Edd,Ordidge,eordidge1r@loc.gov,3374609433,Colombia,10-0613342,"Sugar - Sweet N Low, Individual",7,7535,0.274,mastercard,5108752917793180
65,2024-10-15,2024-09-14,Elsinore,Lawden,elawden1s@google.com,1597253253,Colombia,33-0381277,Thyme - Dried,5,5591,0.59,mastercard,5048379424339514
66,2024-11-30,2024-03-05,Orelle,Kleinpeltz,okleinpeltz1t@marriott.com,2852195347,Italy,18-4327173,"Pepsi - Diet, 355 Ml",5,8874,0.512,mastercard,5108758912108886
67,2024-07-06,2024-10-22,Shermie,Payton,spayton1u@msn.com,9516625136,Dominican Republic,36-5333346,Salt - Seasoned,10,9504,0.715,mastercard,5108757197184414
68,2024-04-09,2024-06-17,Guillema,Dowley,gdowley1v@cmu.edu,3907214398,Colombia,99-4094901,Clementine,1,4215,0.495,mastercard,5048372835441748
69,2024-08-10,2024-06-09,Clair,Loncaster,cloncaster1w@washington.edu,6376168953,Colombia,93-6058074,Bread - Corn Muffaletta,7,6851,0.574,mastercard,5048373137738898
70,2024-08-04,2024-06-18,Danya,Baudoux,dbaudoux1x@bloglovin.com,2032067069,United States,73-7638593,"Veal - Brisket, Provimi, Bone - In",1,6805,0.049,mastercard,5048379232176926
71,2024-06-19,2024-01-30,Etan,Grayshan,egrayshan1y@usa.gov,2032273023,Mexico,66-1008276,Pork - Liver,6,12568,0.746,mastercard,5108755582490305
72,2024-07-19,2023-12-31,Consuelo,Goodyer,cgoodyer1z@cyberchimps.com,4132840148,United States,62-4197235,Table Cloth 54x72 Colour,10,12345,0.804,mastercard,5048372263605764
73,2024-01-19,2024-05-26,Bennett,Well,bwell20@hp.com,7974253371,Colombia,78-9151673,Soup - Tomato Mush. Florentine,9,11587,0.246,mastercard,5048372272526910
74,2024-07-16,2024-09-28,Paul,Prall,pprall21@salon.com,7257998500,Colombia,14-8312422,Spice - Onion Powder Granulated,1,8243,0.163,mastercard,5108752202515850
75,2024-06-08,2024-09-07,Donielle,Possa,dpossa22@odnoklassniki.ru,8991004851,Dominican Republic,44-3478985,Wine - Alsace Gewurztraminer,1,7076,0.702,mastercard,5108755026567775
76,2024-07-07,2023-12-15,Camala,Abbess,cabbess23@jigsy.com,5126173881,United States,71-5393627,Rice - Long Grain,1,9452,0.811,mastercard,5108758981530234
77,2024-03-15,2024-10-20,Mikaela,Caldaro,mcaldaro24@booking.com,2296220459,United States,86-7566129,Lettuce - Lolla Rosa,1,7399,0.773,mastercard,5108757251880840
78,2024-01-30,2024-05-19,Raychel,Parren,rparren25@admin.ch,4022980512,United States,12-0301057,Yokaline,7,12565,0.316,mastercard,5048374322533102
79,2024-02-01,2024-03-26,Marcille,Yea,myea26@gnu.org,3135749122,United States,26-7750002,Oxtail - Cut,8,12198,0.619,mastercard,5048371560951186
80,2024-01-09,2024-01-09,Araldo,Collis,acollis27@discuz.net,9708281367,Mexico,05-5140393,Sun - Dried Tomatoes,2,9127,0.406,mastercard,5108756584851239
81,2024-10-28,2024-07-18,Eugine,Lintin,elintin28@vinaora.com,5717886131,United States,75-8118408,Pate Pans Yellow,9,10398,0.154,mastercard,5048372703424206
82,2024-07-01,2024-01-09,Fina,Meldon,fmeldon29@bizjournals.com,6144878395,United States,09-6442939,Tomatoes - Yellow Hot House,4,5577,0.686,mastercard,5108752980636936
83,2024-06-13,2024-05-13,Chrissie,Sanz,csanz2a@prweb.com,4258668273,United States,69-0699283,Wine - Ej Gallo Sonoma,9,13484,0.141,mastercard,5048371476953730
84,2024-04-05,2024-11-25,Waring,Deschlein,wdeschlein2b@narod.ru,3372319145,Colombia,43-5553068,Muskox - French Rack,9,9023,0.306,mastercard,5108750004743274
85,2024-02-17,2024-03-29,Berta,Wilstead,bwilstead2c@i2i.jp,2058401356,United States,34-2007879,"Soda Water - Club Soda, 355 Ml",5,10406,0.582,mastercard,5048377505515507
86,2024-01-25,2024-07-30,Isabeau,Dugall,idugall2d@zimbio.com,8251715005,Mexico,12-1816115,Blouse / Shirt / Sweater,1,6155,0.702,mastercard,5108758118679227
87,2024-05-23,2024-10-12,Peg,Facchini,pfacchini2e@washingtonpost.com,6011395236,United States,98-4636124,"Carrots - Mini, Stem On",2,10466,0.039,mastercard,5048370403961378
88,2024-04-09,2024-05-21,Sharline,Pettyfar,spettyfar2f@merriam-webster.com,9847447354,Mexico,62-4197235,Butter Balls Salted,7,7378,0.86,mastercard,5048375807082101
89,2024-02-20,2024-04-28,Simone,Branni,sbranni2g@youku.com,2844586257,Mexico,87-7210605,Lamb - Loin Chops,2,10148,0.381,mastercard,5048378309569955
90,2024-04-26,2024-03-30,Jim,Cianni,jcianni2h@jiathis.com,8364167588,Colombia,56-6267907,Pastry - Apple Large,8,11927,0.75,mastercard,5108759021087359
91,2024-05-30,2024-07-31,Neile,Vidgeon,nvidgeon2i@seattletimes.com,7043194198,United States,50-9573003,Ezy Change Mophandle,2,7394,0.098,mastercard,5048371813158308
92,2024-06-18,2024-08-17,Opaline,Klais,oklais2j@quantcast.com,8785455464,Mexico,12-0301057,Island Oasis - Cappucino Mix,9,6509,0.229,mastercard,5108758865362944
93,2024-03-03,2024-06-19,Mable,Pattinson,mpattinson2k@twitpic.com,5138945726,United States,97-6655926,Alize Red Passion,9,3981,0.264,mastercard,5108751633526999
94,2024-10-17,2024-07-16,Jelene,Osmant,josmant2l@networkadvertising.org,8967011946,Mexico,79-3781698,Ham - Virginia,5,5178,0.153,mastercard,5108750508203486
95,2024-04-10,2024-03-07,Ellary,Measor,emeasor2m@linkedin.com,7048502860,Mexico,73-1937833,Bread - Triangle White,6,4034,0.494,mastercard,5108758857638871
96,2024-08-26,2023-12-21,Golda,Willimot,gwillimot2n@arizona.edu,5667458606,Mexico,04-3513015,Island Oasis - Raspberry,5,12810,0.752,mastercard,5108750423320423
97,2024-08-08,2023-12-17,Meridith,Sunley,msunley2o@ucoz.ru,3609875172,United States,98-4636124,"Extract - Vanilla,artificial",2,9962,0.198,mastercard,5048379265157074
98,2024-08-11,2024-04-14,Chiarra,Keig,ckeig2p@ezinearticles.com,4789747627,United States,43-8666961,Soup - Campbells Bean Medley,6,11650,0.099,mastercard,5048375627543969
99,2024-01-05,2024-06-02,Wolf,Brothwell,wbrothwell2q@nature.com,1087277138,Colombia,51-3662457,Muffin Batt - Blueberry Passion,5,10869,0.035,mastercard,5108759343103850
100,2024-06-21,2024-11-25,Gill,Petrasso,gpetrasso2r@soup.io,4479575318,Mexico,82-6624786,Fudge - Chocolate Fudge,10,13853,0.921,mastercard,5048371533640718
